site,timestamp,q_cms,Cond,DO_sat,fDOM,spCond,temp,turb,precip_mm,temp_C,atm_mbar,PAR_uE,windSpeed,gustSpeed,solarRad_wm2,windDir,Rh,dewPoint
Wade,2017-11-10 05:45:00,0.23300477,15.4326666666667,96.4566666666667,24.9744961615218,26.64,2.97533333333333,0.314666666666667,0,-4.99,974.3,1,0,0,1,208,95.4,-5.62
Wade,2017-11-10 06:00:00,0.210306356,15.43,96.4673333333333,24.9812858142318,26.6833333333333,2.92666666666667,0.291333333333333,0,-5.73,974.9,1,0,0,1,302,93.5,-6.62
Wade,2017-11-10 06:15:00,0.223666675,15.3953333333333,96.5653333333333,24.9843141683592,26.69,2.842,0.29,0,-6.29,975.4,1,0,0,1,234,94,-7.11
Wade,2017-11-10 06:30:00,0.214675539,15.39,96.5626666666667,24.9790652259222,26.742,2.778,0.264,0,-6.55,975.3,1,0,0,1,218,94.3,-7.32
Wade,2017-11-10 06:45:00,0.210306356,15.3726666666667,96.456,24.9654997105114,26.7673333333333,2.70933333333333,0.26,0,-6.8,975.4,1,0,0,1,216,93.4,-7.7
Wade,2017-11-10 07:00:00,0.210306356,15.3526666666667,96.4746666666667,24.9639880943558,26.7786666666667,2.65666666666667,0.268666666666667,0,-6.96,975.6,1,0,0,1,263,94.1,-7.76
Wade,2017-11-10 07:15:00,0.219128488,15.35,96.4106666666667,24.934999183024,26.8406666666667,2.58066666666667,0.27,0,-7.35,975.9,1,0,0,1,232,92,-8.44
Wade,2017-11-10 07:30:00,0.193638646,15.324,96.4693333333333,24.9278210343062,26.8673333333333,2.50933333333333,0.304666666666667,0,-7.58,976.2,1,0,0,1,229,91.4,-8.75
Wade,2017-11-10 07:45:00,0.193638646,15.3026666666667,96.5666666666667,24.9217407990579,26.8786666666667,2.448,0.284,0,-8.1,976.7,1,0,0,1,202,88.5,-9.68
Wade,2017-11-10 08:00:00,0.197687027,15.274,96.6406666666667,24.9343309180956,26.906,2.37066666666667,0.444666666666667,0,-8.73,977.2,4,0,0,3,206,86.4,-10.6
Wade,2017-11-10 08:15:00,0.197687027,15.244,96.7713333333333,24.9411010721959,26.9273333333333,2.282,0.357333333333333,0,-8.8,977.8,1,0,0,1,263,88.4,-10.38
Wade,2017-11-10 08:30:00,0.181948653,15.1966666666667,96.8593333333333,24.9662443539809,26.93,2.192,0.366,0,-9.2,978.1,4,0,0,2,260,86.1,-11.11
Wade,2017-11-10 08:45:00,0.174521504,15.1813333333333,96.844,24.9628443991084,26.982,2.11066666666667,0.318,0,-9.44,978.5,4,0,0,2,226,86.6,-11.27
Wade,2017-11-10 09:00:00,0.185770786,15.1626666666667,96.8486666666667,24.9509853394574,26.99,2.05666666666667,0.344666666666667,0,-9.51,978.7,6,0,0,4,222,85.7,-11.47
Wade,2017-11-10 09:15:00,0.174521504,15.1513333333333,96.8413333333333,24.9581920012719,27.042,1.98933333333333,0.367333333333333,0,-9.54,978.9,9,0,0,6,225,85.4,-11.55
Wade,2017-11-10 09:30:00,0.181948653,15.124,96.866,24.9588442729915,27.0586666666667,1.91066666666667,0.387333333333333,0,-9.51,979.3,11,0,0,7,211,86,-11.42
Wade,2017-11-10 09:45:00,0.170913957,15.1113333333333,97.0346666666667,24.9638741490354,27.06,1.874,0.320666666666667,0,-9.54,979.5,14,0,0,7,253,85.8,-11.49
Wade,2017-11-10 10:00:00,0.170913957,15.1013333333333,97.138,24.9242383111896,27.1033333333333,1.818,0.344666666666667,0,-9.61,979.9,19,0,0,12,215,88.8,-11.13
Wade,2017-11-10 10:15:00,0.167375444,15.0566666666667,97.098,24.9414872539579,27.084,1.758,0.280666666666667,0,-9.82,980.2,19,0,0,11,246,88.2,-11.41
Wade,2017-11-10 10:30:00,0.170913957,15.0413333333333,97.2113333333333,24.886060512034,27.1146666666667,1.68933333333333,0.278666666666667,0,-10.02,980.5,16,0,0,9,222,90.7,-11.27
Wade,2017-11-10 10:45:00,0.174521504,14.9966666666667,97.204,24.8817917534192,27.094,1.628,0.297333333333333,0,-10.3,980.9,26,0,0,16,258,86.9,-12.08
Wade,2017-11-10 11:00:00,0.157162054,14.964,97.3473333333333,24.8689059263946,27.09,1.568,0.334666666666667,0,-10.41,981.3,24,0,0,13,218,86.4,-12.25
Wade,2017-11-10 11:15:00,0.16390475,14.9426666666667,97.3873333333333,24.8579943345144,27.0813333333333,1.52533333333333,0.366,0,-10.44,981.6,29,0,0,17,237,86.7,-12.24
Wade,2017-11-10 11:30:00,0.160500678,14.914,97.4073333333333,24.8144762967357,27.106,1.45933333333333,0.344,0,-10.58,981.7,31,0,0,18,247,90,-11.92
Wade,2017-11-10 11:45:00,0.167375444,14.8926666666667,97.3233333333333,24.7773463272192,27.11,1.40666666666667,0.305333333333333,0,-10.58,982,26,0,0,16,267,90.1,-11.91
Wade,2017-11-10 12:00:00,0.160500678,14.8726666666667,97.31,24.7555407673916,27.11,1.36533333333333,0.308666666666667,0,-10.44,981.9,29,0,0,17,229,89.5,-11.85
Wade,2017-11-10 12:15:00,0.16390475,14.8613333333333,97.4833333333333,24.7511428350821,27.1186666666667,1.334,0.31,0,-10.3,981.9,39,0,0,22,248,87.3,-12.02
Wade,2017-11-10 12:30:00,0.15388772,14.86,97.3106666666667,24.722235689593,27.1373333333333,1.32133333333333,0.318666666666667,0,-9.64,981.8,76,0,0,44,204,85.1,-11.69
Wade,2017-11-10 12:45:00,0.150676538,14.86,97.2886666666667,24.6748265256735,27.1226666666667,1.32866666666667,0.328666666666667,0,-9.24,981.8,59,0,0,33,272,82.7,-11.64
Wade,2017-11-10 13:00:00,0.141410793,14.8686666666667,97.394,24.6108961040991,27.1373333333333,1.33,0.286666666666667,0,-9.17,981.7,66,0,0,37,227,79.8,-12.02
Wade,2017-11-10 13:15:00,0.144439167,14.8873333333333,97.462,24.56549878467,27.166,1.33866666666667,0.358,0,-8.93,981.5,74,0,0,44,216,77.1,-12.22
Wade,2017-11-10 13:30:00,0.138441199,14.8986666666667,97.5653333333333,24.5215831625715,27.1613333333333,1.366,0.37,0,-8.63,981.6,61,0,0,36,233,74.4,-12.37
Wade,2017-11-10 13:45:00,0.138441199,14.9173333333333,97.5106666666667,24.4602203539561,27.186,1.37,0.274666666666667,0,-8.26,981.6,64,0,0,37,257,74.1,-12.06
Wade,2017-11-10 14:00:00,0.141410793,14.9286666666667,97.474,24.414915531986,27.2073333333333,1.37,0.294666666666667,0,-8.83,981.9,61,0,0,36,216,71.3,-13.09
Wade,2017-11-10 14:15:00,0.135529334,14.9213333333333,97.47,24.3879977283036,27.2186666666667,1.35266666666667,0.274,0,-8.8,981.9,54,0,0,31,271,71.1,-13.09
Wade,2017-11-10 14:30:00,0.135529334,14.9373333333333,97.4526666666667,24.311011062218,27.2633333333333,1.33266666666667,0.252666666666667,0,-8.6,982,69,0,0,41,225,70.2,-13.05
Wade,2017-11-10 14:45:00,0.138441199,14.9226666666667,97.476,24.2772861983989,27.2613333333333,1.304,0.241333333333333,0,-8.56,982.3,51,0,0,31,254,71.2,-12.84
Wade,2017-11-10 15:00:00,0.138441199,14.92,97.506,24.2585474997569,27.286,1.26533333333333,0.266,0,-8.73,982.1,51,0,0,31,241,73,-12.7
Wade,2017-11-10 15:15:00,0.132674169,14.894,97.666,24.2346246897458,27.2813333333333,1.234,0.27,0,-8.97,982.8,36,0,0,22,251,71.1,-13.25
Wade,2017-11-10 15:30:00,0.141410793,14.8986666666667,97.586,24.1784668190576,27.306,1.21266666666667,0.261333333333333,0,-8.97,983,24,0,0,13,223,70,-13.44
Wade,2017-11-10 15:45:00,0.138441199,14.874,97.596,24.1593429865813,27.3013333333333,1.17533333333333,0.26,0,-8.9,983.3,24,0,0,13,278,69.5,-13.46
Wade,2017-11-10 16:00:00,0.138441199,14.8873333333333,97.5826666666667,24.1275827537939,27.352,1.144,0.312,0,-8.76,983.4,16,0,0,11,209,71.2,-13.04
Wade,2017-11-10 16:15:00,0.132674169,14.8813333333333,97.528,24.1166158875043,27.3686666666667,1.114,0.268,0,-8.8,983.4,14,0,0,8,226,70.5,-13.19
Wade,2017-11-10 16:30:00,0.129874686,14.8626666666667,97.624,24.0566293076193,27.37,1.07533333333333,0.242666666666667,0,-8.73,983.7,9,0,0,6,218,70.8,-13.08
Wade,2017-11-10 16:45:00,0.132674169,14.86,97.5533333333333,24.0534357435089,27.3873333333333,1.05266666666667,0.292,0,-8.63,983.9,6,0,0,3,222,73,-12.6
Wade,2017-11-10 17:00:00,0.138441199,14.8513333333333,97.5746666666667,24.0226943170595,27.416,1.01533333333333,0.291333333333333,0,-8.66,984,4,0,0,2,225,70.8,-13.01
Wade,2017-11-10 17:15:00,0.135529334,14.85,97.6406666666667,23.9670708414416,27.446,0.966666666666667,0.246666666666667,0,-8.7,984.2,1,0,0,1,213,71.1,-12.99
Wade,2017-11-10 17:30:00,0.129874686,14.8413333333333,97.572,23.9596624727064,27.476,0.925333333333333,0.292,0,-8.7,984.4,1,0,0,1,215,71.5,-12.92
Wade,2017-11-10 17:45:00,0.132674169,14.814,97.56,23.8981470728427,27.4713333333333,0.876666666666667,0.282666666666667,0,-8.66,984.8,1,0,0,1,198,74.2,-12.43
Wade,2017-11-10 18:00:00,0.132674169,14.8186666666667,97.5513333333333,23.8411696540689,27.5133333333333,0.852666666666667,0.254,0,-8.6,984.9,1,0,0,1,212,72.7,-12.62
Wade,2017-11-10 18:15:00,0.132674169,14.82,97.5153333333333,23.7926232308933,27.5373333333333,0.824,0.25,0,-8.53,985.1,1,0,0,1,225,72.9,-12.52
Wade,2017-11-10 18:30:00,0.124438793,14.82,97.5533333333333,23.7979932976467,27.5573333333333,0.794,0.397333333333333,0,-8.5,985.2,1,0,0,1,234,71.4,-12.75
Wade,2017-11-10 18:45:00,0.127129888,14.8286666666667,97.5166666666667,23.7569944576152,27.6033333333333,0.772666666666667,0.298666666666667,0,-8.43,985.1,1,0,0,1,234,71.3,-12.7
Wade,2017-11-10 19:00:00,0.129874686,14.83,97.5186666666667,23.6956118641023,27.6273333333333,0.752666666666667,0.245333333333333,0,-8.4,985.3,1,0,0,1,239,71.5,-12.63
Wade,2017-11-10 19:15:00,0.132674169,14.83,97.5113333333333,23.6572845047065,27.6473333333333,0.724,0.292,0,-8.33,985.5,1,0,0,1,237,71.5,-12.57
Wade,2017-11-10 19:30:00,0.121800434,14.8213333333333,97.536,23.618177044564,27.676,0.685333333333333,0.256666666666667,0,-8.3,985.5,1,0,0,1,229,71.9,-12.47
Wade,2017-11-10 19:45:00,0.119213861,14.8286666666667,97.566,23.5958074719041,27.7146666666667,0.662666666666667,0.267333333333333,0,-8.3,985.5,1,0,0,1,225,72.6,-12.35
Wade,2017-11-10 20:00:00,0.129874686,14.83,97.596,23.5846919434425,27.7546666666667,0.625333333333333,0.296,0,-8.3,985.6,1,0,0,1,232,71.9,-12.47
Wade,2017-11-10 20:15:00,0.119213861,14.8213333333333,97.626,23.5442671309835,27.76,0.594,0.248,0,-8.23,985.9,1,0,0,1,225,70.9,-12.58
Wade,2017-11-10 20:30:00,0.121800434,14.8113333333333,97.6646666666667,23.5060561699377,27.7686666666667,0.572666666666667,0.309333333333333,0,-8.17,986.2,1,0,0,1,223,71.5,-12.41
Wade,2017-11-10 20:45:00,0.121800434,14.8186666666667,97.696,23.4724755092058,27.8133333333333,0.544,0.311333333333333,0,-8.07,986.2,1,0,0,1,212,72.1,-12.21
Wade,2017-11-10 21:00:00,0.124438793,14.82,97.7,23.4669670893915,27.8373333333333,0.522666666666667,0.284,0,-8.03,986,1,0,0,1,233,72.5,-12.11
Wade,2017-11-10 21:15:00,0.116678139,14.8113333333333,97.7086666666667,23.4242544607992,27.84,0.494,0.262666666666667,0,-7.97,986.1,1,0,0,1,219,73.2,-11.93
Wade,2017-11-10 21:30:00,0.124438793,14.81,97.7273333333333,23.3856133690691,27.866,0.464,0.286,0,-8,986.5,1,0,2.5,1,227,73.3,-11.94
Wade,2017-11-10 21:45:00,0.119213861,14.8186666666667,97.7733333333334,23.3682750413848,27.8873333333333,0.46,0.298666666666667,0,-8.07,986.9,1,0,0,1,261,75,-11.72
Wade,2017-11-10 22:00:00,0.116678139,14.8286666666667,97.7973333333333,23.3218946232131,27.9246666666667,0.451333333333333,0.274,0,-8.1,987,1,0,1,1,246,74.5,-11.84
Wade,2017-11-10 22:15:00,0.111755587,14.8473333333333,97.8173333333333,23.3108460926939,27.9733333333333,0.441333333333333,0.252666666666667,0,-8.2,987.1,1,0,3.5,1,218,74,-12.02
Wade,2017-11-10 22:30:00,0.111755587,14.8326666666667,97.8026666666667,23.3016974360766,27.9713333333333,0.414,0.319333333333333,0,-8.4,987.7,1,0,3,1,215,73,-12.38
Wade,2017-11-10 22:45:00,0.109366964,14.8473333333333,97.852,23.2780619770005,28.0133333333333,0.392666666666667,0.286666666666667,0,-8.53,987.7,1,0,4,1,202,71.6,-12.74
Wade,2017-11-10 23:00:00,0.107025604,14.85,97.8166666666667,23.2739374515789,28.0546666666667,0.364,0.288666666666667,0,-9.03,987.9,1,0,1,1,205,69.7,-13.56
Wade,2017-11-10 23:15:00,0.109366964,14.85,97.94,23.2232298232541,28.06,0.342666666666667,0.298666666666667,0,-9.3,988.1,1,0,0,1,225,69,-13.94
Wade,2017-11-10 23:30:00,0.114192349,14.85,97.934,23.2117206805498,28.1033333333333,0.314,0.274,0,-9.61,988.1,1,0,0,1,226,69.3,-14.18
Wade,2017-11-10 23:45:00,0.102481252,14.85,97.9473333333333,23.1887701851647,28.1186666666667,0.301333333333333,0.27,0,-9.61,988.5,1,0,1,1,218,70.2,-14.03
Wade,2017-11-11 00:00:00,0.107025604,14.85,97.9933333333333,23.1884666493446,28.1286666666667,0.291333333333333,0.261333333333333,0,-9.64,988.6,1,0,0,1,212,70.7,-13.97
Wade,2017-11-11 00:15:00,0.107025604,14.8673333333333,98.0433333333333,23.170479152319,28.182,0.272666666666667,0.26,0,-9.82,989,1,0,2,1,243,71.6,-13.99
Wade,2017-11-11 00:30:00,0.104730649,14.8786666666667,97.9546666666667,23.1351776870728,28.2073333333333,0.261333333333333,0.294666666666667,0,-9.92,989.1,1,0,0,1,237,71.3,-14.14
Wade,2017-11-11 00:45:00,0.107025604,14.906,98.0266666666667,23.1024050888055,28.262,0.26,0.282666666666667,0,-10.02,989.3,1,0,0,1,258,71.9,-14.13
Wade,2017-11-11 01:00:00,0.104730649,14.9186666666667,98.0313333333333,23.0865138880941,28.2873333333333,0.26,0.297333333333333,0,-10.06,989.5,1,0,0,1,201,72.7,-14.03
Wade,2017-11-11 01:15:00,0.104730649,14.9286666666667,98.004,23.0890215707108,28.3073333333333,0.26,0.274,0,-10.13,989.7,1,0,0,1,216,72.3,-14.17
Wade,2017-11-11 01:30:00,0.104730649,14.9386666666667,98.0433333333333,23.079946485954,28.336,0.251333333333333,0.339333333333333,0,-10.16,989.8,1,0,0,1,194,73.3,-14.03
Wade,2017-11-11 01:45:00,0.104730649,14.9573333333333,98.0586666666667,23.0566124167111,28.3746666666667,0.241333333333333,0.280666666666667,0,-10.2,989.9,1,0,0.5,1,248,74.4,-13.89
Wade,2017-11-11 02:00:00,0.102481252,14.96,98.0166666666667,23.065991602653,28.3886666666667,0.231333333333333,0.296,0,-10.23,990.1,1,0,0,1,199,74.6,-13.89
Wade,2017-11-11 02:15:00,0.104730649,14.986,98.0966666666667,23.034379203613,28.4333333333333,0.23,0.291333333333333,0,-10.23,990.3,1,0,0,1,212,74.7,-13.87
Wade,2017-11-11 02:30:00,0.107025604,14.99,98.188,23.0487736956926,28.4313333333333,0.238666666666667,0.333333333333333,0,-10.13,990.5,1,0,0,1,230,76.9,-13.41
Wade,2017-11-11 02:45:00,0.104730649,14.9986666666667,98.1653333333333,23.0209937129374,28.4473333333333,0.24,0.288,0,-10.2,990.9,1,0,0,1,213,78.3,-13.26
Wade,2017-11-11 03:00:00,0.098115822,15.0173333333333,98.108,23.0170115067859,28.4846666666667,0.24,0.288666666666667,0,-10.3,991,1,0,0,1,215,77.2,-13.54
Wade,2017-11-11 03:15:00,0.100276583,15.02,98.1346666666667,23.0056505189138,28.5073333333333,0.231333333333333,0.264,0,-10.41,991.4,1,0,0,1,211,77.1,-13.65
Wade,2017-11-11 03:30:00,0.102481252,15.02,98.1573333333333,22.9907599297725,28.51,0.23,0.26,0,-10.48,991.5,1,0,1,1,223,78.2,-13.55
Wade,2017-11-11 03:45:00,0.095998165,15.0286666666667,98.0906666666667,22.9683004815394,28.536,0.23,0.251333333333333,0,-10.51,991.9,1,0,0,1,278,79.6,-13.36
Wade,2017-11-11 04:00:00,0.100276583,15.0386666666667,98.1926666666667,22.9462214104263,28.5486666666667,0.23,0.258666666666667,0,-10.58,992.1,1,0,0,1,270,79.6,-13.43
Wade,2017-11-11 04:15:00,0.098115822,15.04,98.3313333333333,22.9316869560493,28.55,0.23,0.277333333333333,0,-10.65,992.6,1,0,0,1,208,80.8,-13.32
Wade,2017-11-11 04:30:00,0.102481252,15.0573333333333,98.272,22.9160219334556,28.576,0.23,0.271333333333333,0,-10.65,992.8,1,0,0,1,174,81.8,-13.17
Wade,2017-11-11 04:45:00,0.104730649,15.06,98.3466666666667,22.9041504299341,28.5713333333333,0.238666666666667,0.278666666666667,0,-10.69,992.9,1,0,0,1,177,82.2,-13.14
Wade,2017-11-11 05:00:00,0.095998165,15.086,98.334,22.9141089715794,28.6133333333333,0.248666666666667,0.306,0,-10.72,992.9,1,0,0,1,117,83.8,-12.94
Wade,2017-11-11 05:15:00,0.100276583,15.0813333333333,98.3473333333333,22.879659544517,28.6113333333333,0.241333333333333,0.301333333333333,0,-10.72,993.3,1,0,0,1,270,85.7,-12.66
Wade,2017-11-11 05:30:00,0.098115822,15.0973333333333,98.428,22.8624587356279,28.636,0.24,0.317333333333333,0,-10.86,993.5,1,0,0,1,347,87.2,-12.59
Wade,2017-11-11 05:45:00,0.100276583,15.1,98.3273333333333,22.820728384084,28.6486666666667,0.231333333333333,0.268,0,-10.86,993.4,1,0,0,1,320,87.7,-12.52
Wade,2017-11-11 06:00:00,0.100276583,15.1,98.3966666666667,22.8168275881765,28.6586666666667,0.23,0.286,0,-10.83,993.5,1,0,0,1,316,88.4,-12.39
Wade,2017-11-11 06:15:00,0.098115822,15.1086666666667,98.2886666666667,22.7952414931869,28.6773333333333,0.23,0.264,0,-10.86,993.6,1,0,0,1,199,88.7,-12.38
Wade,2017-11-11 06:30:00,0.102481252,15.1273333333333,98.3133333333333,22.7635315635525,28.7146666666667,0.23,0.312,0,-10.79,993.5,1,0,0,1,199,89.4,-12.21
Wade,2017-11-11 06:45:00,0.098115822,15.1213333333333,98.346,22.7561878632921,28.7113333333333,0.23,0.285333333333333,0,-10.9,993.6,1,0,0,1,225,89.5,-12.3
Wade,2017-11-11 07:00:00,0.102481252,15.1373333333333,98.4453333333333,22.7538531656182,28.7273333333333,0.221333333333333,0.288666666666667,0,-10.93,993.7,1,0,0,1,223,89.4,-12.35
Wade,2017-11-11 07:15:00,0.100276583,15.1486666666667,98.4513333333333,22.7265704079535,28.756,0.22,0.281333333333333,0,-10.97,993.9,1,0,0,1,201,89.1,-12.43
Wade,2017-11-11 07:30:00,0.102481252,15.1586666666667,98.4586666666667,22.7092933196436,28.7773333333333,0.22,0.28,0,-10.86,994.3,1,0,0,1,197,89.6,-12.25
Wade,2017-11-11 07:45:00,0.100276583,15.16,98.4426666666667,22.7119637412163,28.7886666666667,0.211333333333333,0.288666666666667,0,-10.93,994.4,1,0,0,1,201,88.7,-12.45
Wade,2017-11-11 08:00:00,0.098115822,15.1773333333333,98.4053333333333,22.6930008784966,28.8246666666667,0.21,0.29,0,-10.9,994.5,4,0,0,1,178,89.3,-12.33
Wade,2017-11-11 08:15:00,0.095998165,15.18,98.4346666666667,22.7092954602904,28.83,0.218666666666667,0.255333333333333,0,-10.86,994.8,11,0,0,7,178,89.6,-12.25
Wade,2017-11-11 08:30:00,0.098115822,15.1886666666667,98.518,22.7261359774788,28.8386666666667,0.22,0.258666666666667,0,-10.65,995,16,0,0,8,178,90.2,-11.96
Wade,2017-11-11 08:45:00,0.095998165,15.19,98.5733333333333,22.7479541889967,28.8313333333333,0.22,0.26,0,-10.48,995,34,0,0,22,177,90.1,-11.8
Wade,2017-11-11 09:00:00,0.095998165,15.19,98.71,22.7316810388147,28.83,0.228666666666667,0.234,0,-10.41,995.3,59,0,0,31,177,90.3,-11.7
Wade,2017-11-11 09:15:00,0.093922823,15.216,98.7733333333333,22.7220873694352,28.8473333333333,0.256,0.290666666666667,0,-9.51,994.8,134,0,0,71,177,89.7,-10.9
Wade,2017-11-11 09:30:00,0.093922823,15.22,98.8493333333333,22.7122055990199,28.798,0.303333333333333,0.274,0,-9.3,994.9,139,0,0,71,177,89.3,-10.75
Wade,2017-11-11 09:45:00,0.087942971,15.2286666666667,98.8426666666667,22.6932713089498,28.7726666666667,0.353333333333333,0.296,0,-9.44,995.2,114,0,0,57,243,89.7,-10.83
Wade,2017-11-11 10:00:00,0.095998165,15.2386666666667,98.8746666666667,22.6585655412034,28.744,0.394666666666667,0.265333333333333,0,-9.3,995.3,106,0,0,53,232,89,-10.79
Wade,2017-11-11 10:15:00,0.089895984,15.24,98.8713333333333,22.644207065993,28.7226666666667,0.417333333333333,0.242666666666667,0,-8.56,995.1,154,0,0,78,230,87.1,-10.33
Wade,2017-11-11 10:30:00,0.089895984,15.2573333333333,98.9133333333333,22.6130219989258,28.7026666666667,0.472,0.248666666666667,0,-9.2,995.5,79,0,0,33,272,86.9,-10.99
Wade,2017-11-11 10:45:00,0.089895984,15.234,98.8853333333333,22.5948191416148,28.674,0.454,0.258666666666667,0,-9.07,995.2,116,0,0,49,251,87.7,-10.74
Wade,2017-11-11 11:00:00,0.093922823,15.2213333333333,98.828,22.5933713332983,28.6786666666667,0.432666666666667,0.251333333333333,0,-8.5,995.3,109,0,0,43,244,87.3,-10.24
Wade,2017-11-11 11:15:00,0.093922823,15.2113333333333,98.8373333333333,22.5737322411592,28.6713333333333,0.43,0.25,0,-8.53,995.4,111,0,0,43,161,86.5,-10.39
Wade,2017-11-11 11:30:00,0.098115822,15.2273333333333,98.892,22.5330671599687,28.6873333333333,0.438666666666667,0.241333333333333,0,-8.36,995.2,179,0,0,72,181,84.1,-10.58
Wade,2017-11-11 11:45:00,0.091889017,15.23,98.952,22.4688429057074,28.664,0.457333333333333,0.266,0,-7.03,995,351,0,0,147,149,81.2,-9.71
Wade,2017-11-11 12:00:00,0.089895984,15.2733333333333,99.0293333333333,22.3999441982892,28.6686666666667,0.529333333333333,0.252666666666667,0,-5.92,994.8,341,0,0,183,278,76.1,-9.45
Wade,2017-11-11 12:15:00,0.089895984,15.2973333333333,99.0313333333333,22.3588823487865,28.67,0.583333333333333,0.267333333333333,0,-6.17,994.6,304,0,0,149,174,75.6,-9.78
Wade,2017-11-11 12:30:00,0.093922823,15.3086666666667,98.926,22.2890771848874,28.6353333333333,0.633333333333333,0.287333333333333,0,-6.87,994.7,171,0,0,82,206,76.9,-10.24
Wade,2017-11-11 12:45:00,0.095998165,15.3186666666667,98.8146666666667,22.2511935339442,28.63,0.657333333333333,0.29,0,-6.9,994.5,196,0,0,94,268,76.7,-10.3
Wade,2017-11-11 13:00:00,0.100276583,15.32,98.7913333333333,22.2061397333701,28.5953333333333,0.686,0.264,0,-6.17,994.3,346,0,0,174,160,75.1,-9.86
Wade,2017-11-11 13:15:00,0.091889017,15.3113333333333,98.738,22.139902115071,28.5466666666667,0.733333333333333,0.26,0,-6.1,994.4,284,0,0,143,225,75.8,-9.68
Wade,2017-11-11 13:30:00,0.091889017,15.31,98.808,22.0862303361488,28.5226666666667,0.748666666666667,0.251333333333333,0,-5.08,993.9,696,0,0,359,174,70.9,-9.54
Wade,2017-11-11 13:45:00,0.098115822,15.3013333333333,98.7333333333333,22.05043960866,28.52,0.741333333333333,0.25,0,-6.26,994,221,0,0,99,192,73.6,-10.21
Wade,2017-11-11 14:00:00,0.095998165,15.2913333333333,98.6766666666667,21.9781247712752,28.5113333333333,0.731333333333333,0.258666666666667,0,-4.99,993.8,259,0,0,122,146,70.5,-9.52
Wade,2017-11-11 14:15:00,0.100276583,15.264,98.6613333333333,21.9362393952414,28.4753333333333,0.712666666666667,0.26,0,-5.05,993.7,174,0,0,112,229,68.4,-9.96
Wade,2017-11-11 14:30:00,0.095998165,15.2686666666667,98.6426666666667,21.8899879035101,28.4873333333333,0.701333333333333,0.268666666666667,0,-5.36,993.6,246,0,0,101,183,69.1,-10.13
Wade,2017-11-11 14:45:00,0.095998165,15.2526666666667,98.6486666666667,21.884843837725,28.4813333333333,0.691333333333333,0.235333333333333,0,-4.96,993.5,91,0,0,41,177,68.4,-9.88
Wade,2017-11-11 15:00:00,0.100276583,15.25,98.6153333333333,21.8609372159739,28.4886666666667,0.672666666666667,0.238666666666667,0,-5.17,993.3,104,0,0,49,171,67,-10.34
Wade,2017-11-11 15:15:00,0.098115822,15.2673333333333,98.6013333333333,21.8151301483419,28.516,0.661333333333333,0.24,0,-5.14,993.1,159,0,0,79,171,68.7,-10
